Hotel,Room Type,Rate,Check-in Date,Search Date,Search Time,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$69,2022-08-11,2022-08-06,2:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$66,2022-08-11,2022-08-07,2:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$59,2022-08-11,2022-08-03,3:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$55,2022-08-11,2022-08-04,3:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$55,2022-08-11,2022-08-05,3:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$69,2022-08-11,2022-08-07,3:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$59,2022-08-11,2022-08-03,4:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$55,2022-08-11,2022-08-04,4:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$55,2022-08-11,2022-08-05,4:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$69,2022-08-11,2022-08-07,4:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$59,2022-08-11,2022-08-03,5:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$55,2022-08-11,2022-08-04,5:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$55,2022-08-11,2022-08-05,5:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$69,2022-08-11,2022-08-07,5:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$59,2022-08-11,2022-08-03,6:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$55,2022-08-11,2022-08-04,6:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$55,2022-08-11,2022-08-05,6:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$69,2022-08-11,2022-08-07,6:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$59,2022-08-11,2022-08-03,7:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$55,2022-08-11,2022-08-04,7:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$55,2022-08-11,2022-08-05,7:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$69,2022-08-11,2022-08-07,7:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$59,2022-08-11,2022-08-03,8:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$55,2022-08-11,2022-08-04,8:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$55,2022-08-11,2022-08-05,8:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$69,2022-08-11,2022-08-07,8:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$59,2022-08-11,2022-08-03,9:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$55,2022-08-11,2022-08-04,9:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$55,2022-08-11,2022-08-05,9:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$69,2022-08-11,2022-08-07,9:00:00,
Ellis Island Hotel Casino & Brewery,Deluxe King Room - Non-Smoking,US$59,2022-08-11,2022-08-03,10:00:00,
